1.600992600000000000e+09
1.600993200000000000e+09
1.600993800000000000e+09
1.600994400000000000e+09
1.600995000000000000e+09
1.600995600000000000e+09
1.600996200000000000e+09
1.600996800000000000e+09
1.600997400000000000e+09
1.600998000000000000e+09
1.600998600000000000e+09
1.600999200000000000e+09
1.600999800000000000e+09
1.601000400000000000e+09
1.601001000000000000e+09
1.601001600000000000e+09
1.601002200000000000e+09
1.601002800000000000e+09
1.601003400000000000e+09
1.601004000000000000e+09
1.601004600000000000e+09
1.601005200000000000e+09
1.601005800000000000e+09
1.601006400000000000e+09
1.601007000000000000e+09
1.601007600000000000e+09
1.601008200000000000e+09
1.601008800000000000e+09
1.601009400000000000e+09
1.601010000000000000e+09
1.601010600000000000e+09
1.601011200000000000e+09
1.601011800000000000e+09
1.601012400000000000e+09
1.601013000000000000e+09
1.601013600000000000e+09
1.601014200000000000e+09
1.601014800000000000e+09
1.601015400000000000e+09
1.601016000000000000e+09
1.601016600000000000e+09
1.601017200000000000e+09
1.601017800000000000e+09
1.601018400000000000e+09
1.601019000000000000e+09
1.601019600000000000e+09
1.601020200000000000e+09
1.601020800000000000e+09
1.601021400000000000e+09
1.601022000000000000e+09
1.601022600000000000e+09
1.601023200000000000e+09
1.601023800000000000e+09
1.601024400000000000e+09
1.601025000000000000e+09
1.601025600000000000e+09
1.601026200000000000e+09
1.601026800000000000e+09
1.601027400000000000e+09
1.601028000000000000e+09
1.601028600000000000e+09
1.601029200000000000e+09
1.601029800000000000e+09
1.601030400000000000e+09
1.601031000000000000e+09
1.601031600000000000e+09
1.601032200000000000e+09
1.601032800000000000e+09
1.601033400000000000e+09
1.601034000000000000e+09
1.601034600000000000e+09
1.601035200000000000e+09
1.601035800000000000e+09
1.601036400000000000e+09
1.601037000000000000e+09
1.601037600000000000e+09
1.601038200000000000e+09
1.601038800000000000e+09
1.601039400000000000e+09
1.601040000000000000e+09
1.601040600000000000e+09
1.601041200000000000e+09
1.601041800000000000e+09
1.601042400000000000e+09
1.601043000000000000e+09
1.601043600000000000e+09
1.601044200000000000e+09
1.601044800000000000e+09
1.601045400000000000e+09
1.601046000000000000e+09
1.601046600000000000e+09
1.601047200000000000e+09
1.601047800000000000e+09
1.601048400000000000e+09
1.601049000000000000e+09
1.601049600000000000e+09
1.601050200000000000e+09
1.601050800000000000e+09
1.601051400000000000e+09
1.601052000000000000e+09
1.601052600000000000e+09
1.601053200000000000e+09
1.601053800000000000e+09
1.601054400000000000e+09
1.601055000000000000e+09
1.601055600000000000e+09
1.601056200000000000e+09
1.601056800000000000e+09
1.601057400000000000e+09
1.601058000000000000e+09
1.601058600000000000e+09
1.601059200000000000e+09
1.601059800000000000e+09
1.601060400000000000e+09
1.601061000000000000e+09
1.601061600000000000e+09
1.601062200000000000e+09
1.601062800000000000e+09
1.601063400000000000e+09
1.601064000000000000e+09
1.601064600000000000e+09
1.601065200000000000e+09
1.601065800000000000e+09
1.601066400000000000e+09
1.601067000000000000e+09
1.601067600000000000e+09
1.601068200000000000e+09
1.601068800000000000e+09
1.601069400000000000e+09
1.601070000000000000e+09
1.601070600000000000e+09
1.601071200000000000e+09
1.601071800000000000e+09
1.601072400000000000e+09
1.601073000000000000e+09
1.601073600000000000e+09
1.601074200000000000e+09
1.601074800000000000e+09
1.601075400000000000e+09
1.601076000000000000e+09
1.601076600000000000e+09
1.601077200000000000e+09
1.601077800000000000e+09
1.601078400000000000e+09
1.601079000000000000e+09
